# s_m; t_s; v_mps; beta_rad; omega_z_radps; n_m; xi_rad; machine.temp_mot_dC; batt.temp_batt_dC; inverter.temp_inv_dC; radiators.temp_cool_mi_dC; radiators.temp_cool_b_dC; batt.soc_batt
0.0; 0.000; 37.31; 0.05060; -0.36997; 2.50100; -0.10079; 30.00; 30.00; 30.00; 30.00; 30.00; 0.40000;
3.0; 0.084; 36.86; 0.05639; -0.37338; 2.37920; -0.08429; 30.01; 30.00; 30.01; 30.00; 30.00; 0.40000;
6.0; 0.169; 36.41; 0.06158; -0.37202; 2.32651; -0.06809; 30.02; 30.00; 30.03; 30.00; 30.00; 0.40000;
9.0; 0.255; 35.97; 0.06604; -0.36795; 2.33587; -0.05411; 30.03; 30.00; 30.04; 30.00; 30.00; 0.39999;
12.0; 0.342; 35.53; 0.06973; -0.36269; 2.39736; -0.04266; 30.05; 30.00; 30.05; 30.00; 30.00; 0.39999;
15.0; 0.429; 35.09; 0.07265; -0.35731; 2.49868; -0.03539; 30.06; 30.00; 30.06; 30.00; 30.00; 0.39999;
18.0; 0.518; 34.64; 0.07482; -0.35246; 2.61822; -0.03641; 30.07; 30.00; 30.08; 30.00; 30.00; 0.39998;
21.0; 0.606; 34.19; 0.07631; -0.34847; 2.72079; -0.04991; 30.08; 30.00; 30.09; 30.00; 30.00; 0.39998;
24.0; 0.695; 33.75; 0.07717; -0.34542; 2.76351; -0.07777; 30.09; 30.00; 30.10; 30.00; 30.00; 0.39998;
27.0; 0.783; 33.31; 0.07748; -0.34326; 2.70356; -0.11966; 30.10; 30.00; 30.11; 30.00; 30.00; 0.39998;
30.0; 0.873; 32.87; 0.07730; -0.34193; 2.50461; -0.17095; 30.12; 30.00; 30.13; 30.00; 30.00; 0.39997;
33.0; 0.964; 32.42; 0.07667; -0.34140; 2.14924; -0.22088; 30.13; 30.00; 30.14; 30.00; 30.00; 0.39997;
36.0; 1.058; 31.96; 0.07560; -0.34179; 1.65150; -0.25862; 30.14; 30.00; 30.15; 30.00; 30.00; 0.39997;
39.0; 1.155; 31.50; 0.07416; -0.34342; 1.05386; -0.27936; 30.15; 30.00; 30.17; 30.01; 30.00; 0.39997;
42.0; 1.254; 31.03; 0.07244; -0.34708; 0.41243; -0.28266; 30.17; 30.00; 30.18; 30.01; 30.00; 0.39996;
45.0; 1.353; 30.57; 0.07064; -0.35443; -0.21654; -0.27096; 30.18; 30.00; 30.19; 30.01; 30.00; 0.39996;
48.0; 1.453; 30.13; 0.06915; -0.36814; -0.79122; -0.24976; 30.19; 30.00; 30.21; 30.01; 30.00; 0.39996;
51.0; 1.552; 29.72; 0.06852; -0.39118; -1.29073; -0.22444; 30.21; 30.00; 30.22; 30.01; 30.00; 0.39995;
54.0; 1.652; 29.36; 0.06954; -0.42471; -1.70578; -0.19731; 30.22; 30.00; 30.23; 30.01; 30.00; 0.39995;
57.0; 1.750; 29.10; 0.07210; -0.44785; -2.02896; -0.16822; 30.23; 30.00; 30.25; 30.01; 30.00; 0.39995;
60.0; 1.848; 28.95; 0.07516; -0.45372; -2.25435; -0.13720; 30.25; 30.00; 30.27; 30.01; 30.00; 0.39994;
63.0; 1.946; 28.86; 0.07772; -0.44687; -2.38173; -0.10613; 30.27; 30.00; 30.31; 30.02; 30.00; 0.39991;
66.0; 2.044; 28.78; 0.07923; -0.43612; -2.41795; -0.07712; 30.29; 30.00; 30.35; 30.02; 30.00; 0.39988;
69.0; 2.143; 28.71; 0.07968; -0.42706; -2.37353; -0.05119; 30.32; 30.00; 30.40; 30.02; 30.00; 0.39985;
72.0; 2.242; 28.62; 0.07934; -0.42181; -2.25965; -0.02868; 30.34; 30.00; 30.44; 30.02; 30.00; 0.39982;
75.0; 2.343; 28.51; 0.07858; -0.42087; -2.08737; -0.00987; 30.36; 30.00; 30.47; 30.02; 30.00; 0.39979;
78.0; 2.445; 28.39; 0.07774; -0.42321; -1.86733; 0.00515; 30.38; 30.00; 30.51; 30.03; 30.00; 0.39977;
81.0; 2.547; 28.27; 0.07708; -0.42727; -1.60959; 0.01650; 30.40; 30.00; 30.54; 30.03; 30.00; 0.39975;
